0.000000	2.339720	-111135.140625
0.000000	2.343370	-117304.046875
0.000000	2.347020	-113543.593750
0.000000	2.350670	-98009.195313
0.000000	2.354320	-82526.273438
0.000000	2.357970	-111831.968750
0.000000	2.361620	-90102.023438
0.000000	2.365270	-108468.304688
0.000000	2.368921	-117114.507813
0.000000	2.372571	-114858.976563
0.000000	2.376221	-100446.523438
0.000000	2.379871	Bad
0.000000	2.383521	-112183.695313
0.000000	2.387171	-108859.585938
0.000000	2.390821	-124730.789063
0.000000	2.394471	-119449.851563
0.000000	2.398121	-109660.078125
0.000000	2.401772	-121881.593750
0.000000	2.405421	-104096.265625
0.000000	2.409072	-111389.695313
0.000000	2.412722	-124624.679688
0.000000	2.416372	Bad
0.000000	2.420022	-115272.304688
0.000000	2.423672	-95726.171875
0.000000	2.427322	-93121.492188
0.000000	2.430972	-111187.953125
0.000000	2.434623	-125652.515625
0.000000	2.438272	-129473.250000
0.000000	2.441923	-129206.070313
0.000000	2.445573	-127075.406250
0.000000	2.449223	Bad
0.000000	2.452873	-36805.261719
0.000000	2.456523	-114396.054688
0.000000	2.460173	-115301.812500
0.000000	2.463823	-111009.437500
0.000000	2.467474	-131230.343750
0.000000	2.471123	-100842.406250
0.000000	2.474774	-113485.554688
0.000000	2.478424	-113022.554688
0.000000	2.482074	-107572.804688
0.000000	2.485724	-110769.953125
0.000000	2.489374	-117766.414063
0.000000	2.493024	-107117.484375
0.000000	2.496674	-113946.453125
0.000000	2.500324	-114505.507813
0.000000	2.503974	-113231.625000
0.000000	2.507625	-116505.437500
0.000000	2.511275	-103794.140625
0.000000	2.514925	-108422.406250
0.000000	2.518575	-112508.218750
0.000000	2.522225	-118710.398438
0.000000	2.525875	-114459.046875
0.000000	2.529525	-111239.437500
0.000000	2.533175	-110814.460938
0.000000	2.536825	-124322.898438
0.000000	2.540476	-125570.414063
0.000000	2.544126	-124920.250000
0.000000	2.547776	-121698.062500
0.000000	2.551426	-116662.609375
0.000000	2.555076	-77625.250000
0.000000	2.558726	-112890.921875
0.000000	2.562376	-121829.976563
0.000000	2.566026	-119450.898438
0.000000	2.569676	-125801.875000
0.000000	2.573327	-119792.023438
0.000000	2.576977	-128831.734375
0.000000	2.580627	-126942.234375
0.000000	2.584277	Bad
0.000000	2.587927	Bad
0.000000	2.591577	-101412.968750
0.000000	2.595227	-72621.539063
0.000000	2.598877	-118126.718750
0.000000	2.602527	-111695.937500
0.000000	2.606178	-115833.585938
0.000000	2.609828	-124602.570313
0.000000	2.613478	-113481.226563
0.000000	2.617128	-124992.734375
0.000000	2.620778	-122032.070313
0.000000	2.624428	-117912.703125
0.000000	2.628078	-100352.976563
0.000000	2.631728	-118950.929688
0.000000	2.635378	-117755.460938
0.000000	2.639029	-105827.703125
0.000000	2.642678	-87443.765625
0.000000	2.646329	-96095.273438
0.000000	2.649979	-129045.968750
0.000000	2.653629	-86328.796875
0.000000	2.657279	-126426.984375
0.000000	2.660929	-100067.101563
0.000000	2.664579	-106529.132813
0.000000	2.668229	-88743.242188
0.000000	2.671880	-100596.921875
0.000000	2.675529	-115869.234375
0.000000	2.679180	-122684.039063
0.000000	2.682830	-127067.726563
0.000000	2.686480	-124174.734375
0.000000	2.690130	-119013.296875
0.000000	2.693780	-121149.890625
0.000000	2.697430	-123531.406250
0.000000	2.701080	-126304.492188
0.000000	2.704731	-12643.214844
0.000000	2.708380	-118853.125000
0.000000	2.712031	-118701.398438
0.000000	2.715681	-104649.320313
0.000000	2.719331	Bad
0.000000	2.722981	-116600.937500
0.000000	2.726631	-113221.789063
0.000000	2.730281	-128909.171875
0.000000	2.733931	-127922.070313
0.000000	2.737581	-128978.023438
0.000000	2.741231	-120121.773438
0.000000	2.744882	-87857.226563
0.000000	2.748532	-112979.585938
